LAT_DD83,33.29204144,33.29204144,34.22781586,33.7624784,32.51586852,31.62154629,31.62154629,33.36486204,30.97184148,33.88200988,33.32192301,33.28949519,34.53435079,34.53435079,35.58318947,34.41755034,35.5624593,33.07556301,33.07556301,36.06720319,33.81796398,34.60033557,33.5692971,33.5692971,34.60431345,35.02357175,33.40602291,34.3606808,33.38131121,33.0266436,35.28501346,33.84530018,33.84530018,32.8056793,35.11670652,33.8293043,34.03125525,34.42742317,34.16108989,38.07832575,38.07832575,33.23504244,39.11326334,37.78873902,38.50847142,33.07900474,38.47629345,37.14922318,39.013583,39.013583,39.37366934,41.22806098,37.95383641,36.08284307,38.76397086,39.72615676,40.50757762,38.69849847,40.51311798,39.09599481,37.56448938,37.24681552,40.63158462,34.49328953,37.3732653,39.76106147,39.30959639,33.8011914,33.15989079,37.91390879,38.07792375,38.72817607,37.17995179,37.77693239,38.06047879,39.36848919,40.76439588,41.99178315,39.96955481,37.60310878,37.94905065,39.40604459,37.66379232,40.45893329,40.39703508,38.04703186,40.40351019,40.38862429,38.04692295,38.30009665,38.30009665,38.99724122,40.43632395,40.22358076,37.4167824,40.33707955,37.8246388,38.7911491,40.05558648,39.99496234,40.0798358,39.03670301,40.00305447,37.31623199,40.25822853,37.67328141,39.93104164,39.22067903,40.12169493,37.28488371,39.64574357,40.94491896,40.94491896,37.54114004,39.9856728,40.2166095,40.14319362,40.17407647,41.92395129,41.92395129,41.8811168,41.67757315,41.95084399,41.89704559,41.3389906,41.65348504,41.71185606,41.71185606,41.77454096,41.84051817,39.42401394,39.42401394,38.98857897,38.64269726,38.55949766,38.55992891,38.55992891,38.86695206,38.51997073,26.96218896,26.96218896,28.09204922,28.09204922,28.62012601,28.63214149,28.89574438,28.63737421,28.17018584,30.43458497,28.8388165,27.84218818,27.84218818,28.62073805,27.20734613,27.20734613,28.02489816,28.56416506,26.42221393,30.51614943,29.23344674,30.22667337,31.05990761,31.05990761,33.29924834,32.0700182,34.13780782,34.7978933,32.63881298,32.18276667,33.37323584,33.37323584,32.38244403,34.54604983,32.09647199,32.85947959,30.83352376,43.15573772,43.15573772,43.46131869,41.43874241,41.47723398,42.49288038,41.46944302,43.38972512,43.48048198,40.85032616,42.62364617,42.62364617,40.75439094,42.8383562,42.12868906,42.43264577,43.17179588,42.4792253,42.52502148,40.59743375,44.96411515,44.96411515,48.45840044,47.46589015,42.24331356,48.18768071,43.46019017,47.51724168,42.67704536,43.33129134,42.20637168,48.7562708,48.7562708,44.83832985,48.00714106,42.89525373,44.32909632,43.99802567,42.26425757,44.29971223,46.20607125,46.68823022,43.19840666,44.10981036,48.01025724,43.07839868,45.12898626,43.1914128,47.51563208,43.16587842,44.21474968,42.26037727,44.97021316,48.27818524,44.79670477,43.94034156,42.1873061,43.97945187,42.53147462,47.07386493,45.26811761,46.63155999,40.98833771,40.98833771,42.19772807,39.41011547,42.37464061,39.44330979,39.44330979,40.48022364,38.75927501,37.82087568,40.50804437,37.69361669,42.24358324,38.75131255,41.64802026,37.47735207,37.48284122,37.51693276,41.57991404,41.57991404,41.28698824,41.39844133,38.21375521,41.41470487,41.22553211,41.07631805,41.3210911,39.60815568,39.72076713,41.69099262,39.02600151,39.27760527,39.71553494,41.35308847,39.03667912,39.25666178,41.28458229,41.28458229,38.12291459,39.45359873,41.4463142,38.30624409,38.6607598,41.27216801,41.71697825,39.18592631,40.15369416,41.48115412,39.05599546,39.77712835,41.32176444,39.08573146,39.83839159,41.13163711,40.9751033,39.26151083,41.38935735,38.00054365,39.76766233,37.9689899,38.73981144,41.32762286,41.72566548,41.74894691,38.93722484,39.89200512,41.42672638,41.63635595,39.17053772,38.4641338,39.33209745,39.33209745,37.39088653,39.0001536,37.65556473,37.19334598,38.12596204,39.63835365,39.34884684,39.34884684,38.50796545,38.46591903,39.499124,37.3942844,39.15644714,37.49187855,38.79840973,37.63437988,38.12220448,37.10220721,38.79133099,37.23385644,36.67911865,36.67911865,37.06736918,38.48626189,36.50433221,37.69858857,37.69858857,37.33610144,37.35169484,38.2111868,36.87545566,38.20711945,31.66739711,31.66739711,31.3826592,30.53687948,32.33548183,31.31650271,32.71181859,31.91895699,29.87714604,29.87714604,31.27688512,30.8320389,32.35170266,32.58069163,31.49306187,30.42278073,41.75998432,41.75998432,41.98955896,42.31302099,42.69394175,42.64690672,42.64690672,42.25891476,42.02607407,42.14480404,42.30567112,41.81248656,39.70336556,39.70336556,39.2161943,39.68564758,38.37558017,38.42355954,38.42355954,39.13192095,38.32546039,39.24393515,44.87942422,44.87942422,45.63439161,45.33651721,46.37254151,46.16781234,44.5061147,44.76671955,47.17249324,44.85554819,44.0417217,45.28593111,44.52528541,45.77842979,45.50588593,44.21313172,45.33344114,43.84598141,44.78163002,44.87076276,44.87076276,45.44708588,44.4160406,44.43398548,46.03358616,43.76837527,44.40802473,45.65308983,46.94446563,46.35302208,45.34667189,46.96580352,44.36838057,45.7539699,43.21860654,43.21860654,43.94203389,44.43034743,42.37792782,43.2314452,45.17151443,45.41585495,42.08123991,42.62319809,42.7448541,42.2158744,41.94278644,43.62015035,42.51653009,42.18639352,47.12988727,42.61885968,46.1517719,41.79511788,45.12471531,41.88595109,43.37342619,46.79211529,44.88662282,42.20474298,43.95733488,45.1352057,45.45225051,44.72909861,42.41405836,43.36480531,46.27677652,45.74250132,42.38808843,42.38808843,46.69731067,43.48649233,41.87226233,43.7979845,45.95449781,46.50629005,42.69438266,42.75737274,42.47782363,44.24710638,46.46325834,46.39966736,44.3550178,42.9176234,42.78409894,46.39989795,42.5677644,44.86768546,46.48448683,46.38091128,46.08092364,47.58635938,47.58635938,47.06932181,46.43683525,46.70148609,47.94718951,45.91935185,45.10841972,47.0737093,47.66784492,46.23642761,45.07573342,44.19518716,44.43065079,45.23853942,46.41942533,44.90729392,44.94545187,45.40861219,46.97471381,45.30812879,44.99667926,45.26728203,45.26728203,46.98806594,46.12736157,48.39551806,47.64384931,45.52853972,45.17625487,45.86625548,47.11718744,48.19502998,46.39269586,46.73240071,46.65012172,45.18204986,46.01981243,48.02221592,45.42532395,47.05748973,46.2537416,47.66607411,46.19672628,47.55974319,45.47428943,45.07766113,47.91117443,45.50796963,44.2618758,45.85610163,47.24386707,46.87323752,47.18720256,47.04442303,46.83201964,37.80745621,37.80745621,37.87140844,39.41430868,37.64948066,38.0883808,36.91927707,36.59005203,36.6598375,36.6598375,39.15347063,38.4288935,40.08080659,37.91098069,38.43441184,38.93934838,40.14196149,38.62966176,40.23250489,37.72727909,37.38849146,31.70540961,31.70540961,31.89191158,30.4715671,33.14900152,31.30627821,34.46148002,34.7222327,33.59308863,34.65376674,34.0051522,34.0051522,32.9204524,32.3095501,30.82268187,34.31385713,33.42343029,48.24728982,48.24728982,48.96610899,47.55763659,48.96435342,47.68287539,48.24309476,48.89407384,48.49534907,45.86918044,48.45099337,47.88139248,48.83419438,48.41240242,48.6294753,46.11821631,48.98589819,48.02656863,48.95316293,47.76171554,47.05943881,48.4922034,48.62106688,46.31276308,48.38062147,45.57835886,48.84940875,46.6246241,46.04062349,48.05490061,45.0394762,48.16778753,48.16778753,47.87668819,35.76647764,35.76647764,35.05432224,34.93290273,35.18110441,35.34715726,35.72677802,35.14832536,35.85874627,35.22405538,36.12929344,36.12929344,35.11601421,35.21458872,35.71052114,46.09722632,46.09722632,48.24815308,47.0742784,47.61488972,48.03204771,48.327049,45.95348274,46.36670421,46.89273141,47.86474239,46.64003276,48.89570001,46.83158041,46.82604195,46.82604195,46.36786408,47.73683911,48.74897872,46.71384398,46.61482047,46.02278583,47.90420192,47.08001327,48.914933,47.06803402,47.2749168,48.35144139,47.17037042,47.17341262,48.55085513,46.54392165,47.13839584,47.3986724,47.20188944,46.40002555,48.95477319,48.57418374,48.00697014,48.54728662,47.08352059,48.72020198,47.24136596,48.87733825,47.848299,48.6652108,46.74569439,47.12915154,40.06311139,40.06311139,42.53266913,40.36174467,41.76432182,42.50469691,41.03542015,41.7876174,42.45261113,41.03740677,40.32809914,41.95667791,42.92365358,42.26770048,41.32198742,42.51739225,42.55808515,42.0197906,41.38619711,41.38619711,42.10977927,41.92340362,40.94645984,40.57928385,42.35166617,41.09244722,40.16908467,41.93354662,40.72029355,40.76510679,43.83668383,43.83668383,44.84033593,43.53695021,43.14263278,42.7329984,42.94554682,43.36765664,42.99011487,43.38482901,42.73918269,42.73918269,43.80812429,43.02256679,40.95091108,40.95091108,40.92768105,40.76302852,39.97091954,41.14260568,41.03000369,41.24716907,39.84947938,40.79987801,41.05618106,39.4076583,39.4076583,41.1853168,35.97484061,35.97484061,35.7589017,36.89563356,36.89563356,35.35167925,36.83163302,36.88334317,36.79890899,35.98082795,36.7118285,36.17599422,35.66711339,36.59549602,36.87227505,41.92898525,41.92898525,37.90817585,38.39816173,40.69658925,41.21823837,39.48435525,40.04718141,41.6332907,41.6332907,41.75740963,41.16858314,39.54187799,39.24114932,41.19805974,41.69458237,39.10754761,40.59285373,42.49915505,42.49915505,44.03842234,42.02259255,43.62876093,43.62876093,44.37867633,41.33989604,44.73604256,43.8504499,43.24193911,42.32527988,43.45530211,43.98761718,44.39373075,43.32606664,42.14582693,42.01444485,42.06057748,40.36715267,40.36715267,40.37248248,40.03999071,41.08846075,40.49553571,39.77597099,41.05750722,41.23823423,40.76004634,39.65347461,40.70340664,40.70340664,39.66169251,39.05604224,40.17663921,41.11051556,41.05566632,41.13160512,41.44474462,34.95361555,34.95361555,35.19672054,36.15061114,36.38379515,35.49939033,36.11465874,35.75411523,35.52319529,36.70544343,35.52878479,35.17438787,34.28477821,36.82300133,35.99293158,34.37372835,34.72904176,36.38726912,36.93107268,35.41220255,34.67080796,36.39702172,34.22797787,35.45432098,34.6436102,35.44629551,35.17758601,35.15514114,35.15514114,36.66779936,35.83096575,34.97670154,34.49007432,34.51995876,42.77430894,43.41399799,44.011243,44.011243,44.09296976,44.68126963,44.31314071,43.63193717,43.73000902,43.37681333,42.91786524,43.93094187,42.15782464,44.39992585,44.39992585,42.13001338,44.83363547,43.56495608,43.85416637,44.54893671,43.59526826,43.76442253,43.50524621,44.36264218,42.41052213,45.56535236,43.81091778,45.03695777,46.10040452,43.96521803,44.77856094,40.360507,40.360507,40.1117666,41.69578514,41.97143708,40.86163552,40.16178738,40.15293661,40.15293661,41.34409259,41.72867632,41.23632668,41.62272558,41.63094162,40.99943137,40.92316393,41.28167082,40.15803635,40.67933272,39.75769613,41.56342191,41.56342191,41.989894,41.89149766,41.7095419,41.51503632,41.77464309,41.77464309,41.83856383,41.45016196,33.03614283,35.06216037,35.06216037,34.35717311,34.35717311,34.00001889,35.1098162,33.57494811,33.67943225,33.67943225,33.46313824,32.94279129,44.64709591,44.64709591,45.53499061,44.87790723,45.18757228,45.85351959,45.44012115,43.76821042,45.77202719,44.32793752,45.45326699,45.63874257,43.57475963,42.72586493,42.72586493,43.18429344,45.83652227,45.87066253,45.49815844,45.66600053,43.07985221,45.0770889,44.47740626,45.55612315,43.27872203,45.69877035,45.60448724,45.81116472,43.89012129,45.74128962,43.20148574,45.75621315,44.83195396,45.91255997,45.23398781,44.20860117,44.32204695,45.68365856,45.46848158,45.42085242,44.87090089,45.71082611,43.44309912,44.8826344,44.59545614,45.09124999,35.37136692,35.37136692,36.04444348,36.64153852,35.12132203,35.67437636,35.67437636,35.2132032,35.53344258,35.53344258,36.30304042,35.34673245,35.10675102,32.94442993,32.94442993,35.58232959,30.00954296,32.18872936,31.77914564,32.08995916,33.07855581,32.24025447,31.14844072,32.81786479,32.83672651,32.5933156,33.06712109,33.06712109,29.16088523,31.7872742,32.79752902,32.66237175,29.86638372,26.62195986,32.49282566,31.91034371,31.70876097,31.88917209,33.27090609,32.58187778,32.82785688,26.06969798,30.00697302,32.8469031,29.61660959,33.83357441,32.19966096,30.9634384,32.46570764,31.58749658,32.41566325,32.0726955,33.51617531,31.33182559,32.04833893,30.55887079,32.05630851,29.12694253,33.5630296,33.17048801,32.10705826,31.9239003,31.11366834,33.73234967,33.7351029,37.52243125,37.52243125,40.17574563,41.51882171,41.37535097,40.942526,38.60046835,40.72381895,40.87400683,40.87400683,40.51101829,40.8207594,40.83133152,39.1695073,41.92315669,40.63982287,37.82193983,38.8475374,40.68036901,41.80681225,40.70452574,41.70168986,38.04946334,39.36385445,39.20473742,37.25249786,38.23508748,39.70682362,40.58885713,38.78818748,40.4581066,38.62493587,40.88926752,39.14241052,38.07061898,40.8739496,40.75243409,40.67460225,40.9060993,40.9225409,40.35063701,39.10008113,39.36035119,37.59556184,40.05768033,40.71105895,40.86378075,40.6710886,37.29244811,37.29244811,37.12263436,38.96474349,36.94402045,38.21768841,37.30188244,37.2141479,37.35262917,37.35262917,38.6132069,37.20263314,36.70331908,37.97534621,36.93851006,38.66358751,37.29642181,37.75190637,36.91780892,36.67434057,38.55750724,37.15479457,37.99359532,37.0434,37.35866948,37.313394,36.74988308,36.95945142,37.41265564,44.44652025,44.44652025,44.71962755,44.67386066,43.89113168,44.77783926,42.7469444,44.74644759,44.41873636,44.41873636,44.95572697,44.42819135,44.76282381,43.49666793,46.42201675,46.42201675,47.31085035,47.12004952,47.07694132,46.49649104,45.61684794,48.15395251,48.70871678,47.40945996,47.91608833,48.41822976,47.03340588,48.95919311,46.94126809,47.35148384,48.29227506,47.85188997,48.03662397,47.13372828,48.40619468,46.15548587,48.39574918,48.56842531,48.56842531,47.59338259,47.24381556,46.42220235,48.23081534,48.687922,46.83110249,47.47102321,46.62199741,47.13311657,47.58873889,46.95906591,48.86544591,42.96455549,42.96455549,43.09787438,45.31579972,46.00615673,45.76452987,43.54654689,45.32642671,45.71958321,44.32353747,44.8891413,45.62088904,45.62088904,43.81355964,45.89865584,44.0425333,42.97222963,43.17776764,44.77019577,44.67992189,43.42203813,45.97188548,44.69847871,44.29583634,42.94678195,46.55919455,43.05664122,45.19365958,42.99825202,46.25160505,44.92260841,46.3452418,45.73469469,42.59803618,44.43390781,45.39105151,45.38632167,43.53712279,44.3329463,46.47406064,43.19283315,42.50962706,45.57708435,45.7344156,43.49766607,43.60640518,46.25445969,45.41937109,45.80478692,44.07085734,46.17950483,42.73179781,46.13856683,44.98525558,45.24419324,46.05021865,45.98604436,39.46941047,39.46941047,38.8217063,38.36552067,38.94576507,39.51588788,38.83710051,38.83710051,38.49141175,39.13365249,37.97490526,44.78618159,44.78618159,45.26371788,42.94833295,44.4786195,42.27144044,41.12628679,41.15233931,42.80153184,42.73351246,43.29630511,43.89903221,43.89903221,43.16510906,42.54705507,41.94495085,42.71197472,41.51119946,44.78132376,42.04937237,41.20465089,43.64344358,42.99621976,44.49478161,41.36491157
