"ln_phyDen","ln_phySR","ln_zpDen","ln_zpSR","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","pH","ln_Temp","ln_Sol","Omni","Omni2"
0.665765689819262,1.84771565837706,0.557770450211332,2.17476293053068,-0.373585866397881,-0.453974496319535,-1.54297154176467,-1.04392767341167,-0.423480829658531,0.362178683222765,0.997795725822615,-0.35731113952031,1.21814728472272,0.231793157057398
1.14480890067553,0.988474302045057,-0.217009793930069,1.75510948583316,-0.492443570218065,-1.12593815620657,-1.35296396751729,-0.608322654581671,-0.873891713539725,-0.893374085282817,-0.267410701650262,0.0465335149006318,-0.00753914389867487,-0.477600010517167
0.785687680931537,1.54701241021479,-0.2616761621305,0.739799704993586,-0.355314806446637,0.122281857318085,-1.44745003177735,-0.817488869158367,-0.342279271258673,0.27767032380412,1.24269044135545,-0.385536881580994,2.05496562643707,1.54126514281736
-0.215828312338851,0.636670443746662,-1.34489682151964,1.88190900811346,-0.609969200518669,-0.213533132728987,-1.70057227392158,-0.881628728342804,-0.551087482191576,-0.144871473289105,1.2883949981143,-0.306515151269637,2.64493792120752,2.86690208039049
1.72349852522269,0.127779989253933,1.36963697260029,0.739799704993586,0.774559291680947,0.431303343911291,-1.88216304396828,0.220160381673271,-0.802122036916667,0.893374085282818,1.05813735204099,-0.461544668135118,1.26219035533927,0.284019838073684
0.61604797789472,0.571472116661026,-0.458601218552118,-0.0260924558153301,-0.517340217982777,-0.306239646949473,-1.52818542957191,-0.464196528785315,-0.0627045190510956,-0.4587596654155,1.09586084700487,-0.194231781002048,-0.0591017631570684,-0.475957228637221
-1.54353065294339,-0.943944928031793,-0.990357139382424,-1.51595013582938,-0.922777297098684,-0.46884277237468,-2.01408461853425,-0.597915420377147,0.25209773311346,-1.93161964385474,0.954278425093296,-0.121048724354983,-1.55656616411958,0.680721221711345
-0.154770961415746,0.636670443746662,0.00556576600630776,1.25669868367137,-0.233534932365289,0.204756202517713,-1.423179346369,-0.534056291826588,0.724601805733687,0.833010971412359,1.44897089294657,-0.253335364697855,0.220701273700979,-0.454340175070883
-0.363724665667099,0.127779989253933,-0.528175672878101,0.739799704993586,-1.57011426524367,-0.356899786560052,-1.53690413437561,-1.57301256043045,0.634053805374426,-0.724357366445528,-0.154312816379371,-0.253335364697855,-0.323360186856335,-0.427637875800119
1.37898987714253,2.10886033325754,1.60922584239323,2.00294288283635,0.260968547199312,0.450829549234028,-1.29072251570309,0.801081507240978,0.223816819274322,-0.941664576379186,1.2767291449869,0.372191738532759,1.44423504722098,0.519567129766922
1.12027954349432,1.09314956587067,0.878974215376693,-0.436485763458271,0.820455012655151,0.926039557855003,-1.07775741524264,-0.0718889284586648,0.876591961140375,-0.193161964385473,0.835878640438335,0.37273843564028,1.93751743812628,1.31708691147983
0.0325273188141409,0.933994981111518,0.00036947525705818,1.40887076972176,-0.706378305862853,-0.945125313660686,-1.31443866961923,-0.780617339418984,-0.216454275917061,-0.4587596654155,1.03738211804602,0.32234553232154,0.293242801775287,-0.436516116623358
-0.674950416495059,0.760984097589333,-0.535156308302878,1.01077442028823,-1.25607185313706,-0.383469324582921,-1.08196664476553,-1.20878373070957,-0.0695257321681293,-1.06239080412011,1.23396829730508,0.389538125717629,0.929736209395027,-0.064367038544293
1.21487208629493,2.1392177294267,0.753867614564026,0.542503034949976,-0.183328886767457,-0.224557769597975,-1.58692715807782,0.521306307646577,-0.302438037731677,-1.2314075229574,1.41449639831951,0.306282742728769,0.388104800026306,-0.405615650245129
1.00319824892514,0.43428870380557,-0.0104062407260165,-0.436485763458271,0.721529058328905,0.64693149272643,-0.979479164764654,-0.142460905675873,0.270732619542247,0.845083594186451,1.03105861660384,0.465343395409588,0.704311460863036,-0.240471496456446
-0.595325406380005,0.988474302045057,0.503077205184617,-0.0260924558153301,0.00713239888612478,-0.170876004446917,-1.43618376905827,0.327226903624838,0.219691588180487,0.132798850515015,1.53722671081764,0.579907900419061,-0.411446328089424,-0.396693294026323
0.393148016953364,0.127779989253933,0.376953463793954,-0.155985861905873,0.127471049241162,0.746567159469444,-1.27732440637558,-0.0874589576477991,-0.271969509617444,-1.35213375069832,0.727188687277429,0.372191738532759,0.416563399501612,-0.394667660153407
0.370950601610113,1.70304308101505,-0.302472264843753,0.833222859682502,-0.626790348450997,-0.0459679690777948,-1.48667520123961,-0.41883491397346,0.925761445009726,0.434614419867318,0.196823849530758,2.02841456724301,0.633437554123769,-0.28579933878529
0.652064048213301,0.760984097589333,0.307312226222594,-0.155985861905873,1.09407114306146,2.08478722994019,-1.27651670388522,1.26111235307302,0.408278001543864,1.50907784676152,-0.0418693621981176,1.62031196828161,0.416563399501612,-0.394667660153407
-0.304665897629943,-2.05666863444102,0.433469467613677,-1.74759936919869,0.461350891673376,1.36323457271161,-1.19138694305453,0.367469127055375,0.913619042645431,0.289742946578211,-0.0504888876458376,1.36711191517726,0.517462070368605,-0.349612120239661
0.531466117883568,0.127779989253933,0.426845761166571,0.642978608912844,-0.125530072824404,-0.213533132728987,-1.51982777745462,0.353694182418513,0.776508551329114,0.169016718837291,1.43119634005914,1.99794720161116,0.841334347225619,-0.13921867686616
-0.101341774223389,-3.43490226627838,-0.551992605810005,-1.74759936919869,-0.0345679235061894,1.28098366562456,-1.32598594331363,0.0870329873491399,1.2319539605228,0.579485893156423,0.267167403415489,1.61311041435675,-0.155195735411347,-0.466112193243316
-1.11985933834793,-1.61297650703392,-1.53069198486326,-1.10555682818644,-0.285534427389191,-0.191923897184234,-1.52484545059483,-0.594466678994937,0.989730005709658,0.108653604966829,0.622155562697428,2.02841456724301,-1.11613545795414,0.117949715069753
1.38077661746031,-0.806761515176338,-1.44366605546799,-1.30285349823005,1.75763855758896,1.69904956275868,-1.59686016995446,2.1273345001994,1.64791661161377,-0.0241452455481838,1.33649221040016,1.99794720161116,-1.03482517373898,0.0343351423719556
-0.285171696576202,0.0431556935846783,-0.801257963650896,-1.10555682818644,-0.154424028891731,0.904285276519094,-1.13830160105065,0.0734397443118146,0.0118670936108276,-0.277670323804119,-1.09832562136932,1.40048572461384,-0.0591017631570684,-0.475957228637221
-0.177790920093114,1.7402099729691,0.131014594401629,0.438086251208722,-0.745595340539308,0.204756202517713,-1.4306331951805,-0.924135036831462,1.3090291185651,0.464795976802547,0.0863970112338599,2.02841456724301,-0.101383110948951,-0.472713182945701
0.653020230866084,1.24050369566316,0.392816703603185,-0.292543318332268,-0.125530072824404,-0.191923897184234,-1.64172663535567,-0.0763165439757942,0.284792744479016,0.253525078255936,0.830729134543477,1.81704736950868,0.942298579282259,-0.0531238491728954
0.315858418216393,0.0431556935846783,-0.631676527958831,-1.51595013582938,0.585258712011199,0.358999507040727,-1.17247606950684,0.860122240327695,0.132720624200396,0.893374085282818,0.0362453009274633,1.40048572461384,-0.939963175487958,-0.0552254296885514
-0.12000858354404,-0.444238650725846,-0.626162595060233,-0.750057975020468,0.958707283019661,1.31489230808904,-1.43388113431176,1.06714724655535,0.58116516685206,1.6901671883729,-0.126032934993588,1.24310627482438,0.139092054617382,-0.468377888163329
1.98196919262537,-1.61297650703392,0.733339278376188,-1.74759936919869,1.70828374628939,2.35614494659057,-1.39287530074083,0.145414362887246,1.11755503152223,1.60565882895425,-0.184195618182912,1.61311041435675,-1.50051134697125,0.598794906076299
1.04210664996638,-0.23474287519656,-0.61709624803973,-0.0260924558153301,-0.903695281464728,-1.19644332794318,-1.31243400648764,-0.268635931220987,-1.20823158846437,-1.30384325960195,-0.461719329499616,1.40427277156515,0.645587366707643,-0.278369957984735
0.828081598015436,0.36197634113174,0.68462271418655,1.8192640773647,-0.304524667739388,-0.366100352838331,-0.571123784479972,0.182490374965456,-1.27549216571845,-0.434614419867316,-0.227702305471386,2.10158028287546,2.40731019136942,2.29293653457978
0.441719980326318,-1.42346452610561,1.58923644256644,0.833222859682502,0.724974025093099,-0.567665463526872,-1.55454510211539,0.522640862282812,1.7163103692725,0.639849007026885,0.523046397719023,2.20925556114631,1.65402181116921,0.830308829833399
-2.91207822362501,0.286934574013084,-1.89149361751876,0.0977571639813457,-0.673149843384007,-1.99613345494565,-0.36098127922392,-1.47449421185869,0.668325268106508,-0.73642998921962,-0.557423365596234,2.1813506757625,0.517462070368605,-0.349612120239661
-1.05485821126761,0.208949252210533,-1.50030835827796,1.01077442028823,-0.385597160522605,-1.85169921425379,-0.62992393003378,0.218434748631282,-1.89170986306996,-0.422541797093224,-1.08147845787285,2.39649682732978,1.16842123725243,0.175056743150672
0.208393056268111,-0.0452308942682515,-0.796612489812585,0.642978608912844,-0.159614868301717,2.15486423875528,-0.483783359712095,-0.300397253944854,0.932268505257936,1.09860867244238,0.502885769758207,2.42032563808113,1.66347166540112,0.845296675789384
1.4591387265371,0.0431556935846783,2.18755660716234,-1.51595013582938,1.69391532860014,2.03172091909665,-1.58622832003038,1.88601486078404,0.341387965126719,1.66602194282472,0.687294989480252,2.13920149686911,4.60946372219665,9.68029394568716
-0.601325749570501,0.43428870380557,-1.31965446431913,0.438086251208722,-1.40983091542153,-1.25762697014244,-0.490317047632208,-0.721619478828452,4.00639570391329,-0.434614419867316,-0.403890635413141,2.44376125881192,0.786525192680586,-0.181874081474353
-1.81455361508661,0.0431556935846783,-1.59901267577812,0.739799704993586,-1.36594228576309,-1.86840698783022,-0.759776649721474,-1.57301256043045,0.243600889589089,-2.12478160824022,-0.388641820375943,2.39649682732978,0.205156660542199,-0.457504992747895
-0.443380062186076,1.24050369566316,0.718401065434642,-0.921878022714789,-2.07761043823744,-1.73629625339008,-0.38122122081535,-1.46004317975179,0.362690818288002,-0.947700887766232,0.486673842276074,2.28188222736926,-0.200039589130011,-0.458496260387833
-1.08156761999334,0.0431556935846783,0.281632260176041,-0.436485763458271,-1.30080409466671,-1.50678130273845,-0.308106236561969,-1.32452092783754,1.01781482966267,-0.0965809821927372,0.754676944353328,2.28188222736926,-0.528894516400209,-0.343893083239411
-0.991913921598558,-0.444238650725846,-2.41499645875524,-0.588657849508666,-2.23883624319714,0.212560098890034,0.068425168539935,-1.49650876572482,-0.25994893263907,-0.494977533737777,-3.98867682750071,1.76166751526295,-0.432172478967798,-0.388334012683735
-1.17863494986842,-0.806761515176338,-1.45166637415788,-0.292543318332268,-1.66579177397869,-1.99613345494565,-0.596401155828781,-1.27439658282376,0.485310401305872,-1.73845767946927,-0.515608621995713,2.5807260077832,-0.615435286734472,-0.296547878439722
-0.545998598558856,-1.09129905782428,-0.317949264605372,0.438086251208722,-0.638171164321677,-1.10592977395194,-0.976303510892516,-0.352506201082385,1.06278799630028,-0.0482904910963675,-0.11217961281849,2.2186228765311,-0.39735254549213,-0.402142988305955
-0.483978037339733,-0.336732965317893,-0.226821307964133,-0.155985861905873,-1.43584550686245,-1.29835404992933,-0.431904586603546,-0.813334563826463,-0.196958689778247,-2.06441849436975,-0.228456149397882,2.44376125881192,0.0466016063226384,-0.476588924928662
-0.712883404218893,0.36197634113174,0.655506459132158,-0.436485763458271,-0.621150348360104,-0.397088104152807,-0.236534201469454,-0.319328110169139,-0.988073521191803,-1.40042424179469,-0.407854822391957,2.33226835998551,-0.528894516400209,-0.343893083239411
-0.651832955435757,-0.806761515176338,-0.161642129116991,-0.155985861905873,-1.49009990797479,-1.15340852624009,-0.077867883068808,-1.58094352872049,1.09139005498517,-1.56944096063198,-0.454168141766533,2.07284303132081,-0.323360186856335,-0.427637875800119
-2.02880342120837,0.286934574013084,-0.918617874422114,-0.436485763458271,-2.02857521610812,-1.74349895246109,-0.445198655920037,-1.5418122102682,-0.0703046613916357,-1.72638505669517,-0.538973443250848,2.2434904704771,-0.117825857312461,-0.470989978884346
